{'reviewerID': 'xL4EOIKW6ZRM06T1lMjb_w', 'rate_deviation': 0.099, 'first_time': 0.0001, 'burstiness': 0.15, 'content_similarity': 0.1938}
{'reviewerID': '1WrXaPKsV9k7M0qXMn1gXw', 'rate_deviation': 0.1667, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.1314}
{'reviewerID': '_tBe5IFEMtnYBKjmQ_YQyA', 'rate_deviation': 0.2001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'tU3sDq7hTMZs6VSnyolI1A', 'rate_deviation': 0.0884, 'first_time': 0.0001, 'burstiness': 0.15, 'content_similarity': 0.128}
{'reviewerID': '5SDwdNaU0c3cf-Oum-J3Xw', 'rate_deviation': 0.2001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': '5YuDY34-hPFO3phFe_Ml2A', 'rate_deviation': 0.2201, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'ojvZZ_ZWRlfJDJN_kV1ESQ', 'rate_deviation': 0.2001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'EGqcvwKh7ZKKnJvDiyjdsg', 'rate_deviation': 0.4001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0202}
{'reviewerID': 'r7kbJcKqJ3dJ3TYevNVIRA', 'rate_deviation': 0.097, 'first_time': 0.0001, 'burstiness': 0.15, 'content_similarity': 0.1161}
{'reviewerID': 'HhwPTD8_6QmRbRfWvImwuQ', 'rate_deviation': 0.2334, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.2321}
{'reviewerID': 'ePB3pBx7eE6ozJ3QHRTxtw', 'rate_deviation': 0.2401, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.1229}
{'reviewerID': '6IJvrFm0X3OTy6HoDWaLpg', 'rate_deviation': 0.0201, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'p8w_DRU96tNeK6xL8dcptg', 'rate_deviation': 0.2501, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'KKOM5feU4TzZmUEY24y02Q', 'rate_deviation': 0.2334, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.0633}
{'reviewerID': 'jxTfYFfbBzL9RWCoZyM2HA', 'rate_deviation': 0.4001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'nWYBIchJ82bepKROYthIbg', 'rate_deviation': 0.4001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': '2twfOpOzul0ggUgFpdDqaQ', 'rate_deviation': 0.3001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'vE4bVeTrtFS-AprYuQMmaA', 'rate_deviation': 0.1001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'I11zT6U1lAI2qd8b5O2pvw', 'rate_deviation': 0.0501, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.0249}
{'reviewerID': 'FH79bierETA44QEW86mx1g', 'rate_deviation': 0.1833, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.042}
{'reviewerID': 'RU7bd3h2f6pBlf8BfAyxGQ', 'rate_deviation': 0.1167, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.1853}
{'reviewerID': 'T4gJBo6jA9BbbwDZT8M-Fw', 'rate_deviation': 0.1334, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'ptLc4l0wjx_q5OrOjSAhog', 'rate_deviation': 0.1889, 'first_time': 0.0001, 'burstiness': 0.25, 'content_similarity': 0.1416}
{'reviewerID': 'qW8W1dtw45mlNfQjn021dg', 'rate_deviation': 0.3001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': '_C8dTusVGvODMuygWbZrtg', 'rate_deviation': 0.1001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'VAk1j8_7s7c2azur5JwhBQ', 'rate_deviation': 0.1334, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': '9Ge63207w1HL5OcfnTfu_g', 'rate_deviation': 0.2001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'vDzJZHf1uF63LoG0DFZn2w', 'rate_deviation': 0.1251, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0259}
{'reviewerID': 'o7MQeI-3kM_5QXHFSm7R0Q', 'rate_deviation': 0.0334, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'veZYygPQQwreDknTjLsYSQ', 'rate_deviation': 0.3001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'CrJlQ1NYEIfmMz5RuUhMvA', 'rate_deviation': 0.0889, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.2215}
{'reviewerID': '5QVSMS-vV4jOgDLLPV75Mw', 'rate_deviation': 0.25, 'first_time': 0.0001, 'burstiness': 0.15, 'content_similarity': 0.1841}
{'reviewerID': 'f_z2PCV2FLyXR5LzQUAVdw', 'rate_deviation': 0.4001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'Q03Bhc_EANf9JqEwI5wR9g', 'rate_deviation': 0.0161, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'G5LXEaxhQMF_BVjNHkVr7g', 'rate_deviation': 0.1374, 'first_time': 0.0001, 'burstiness': 0.3, 'content_similarity': 0.1866}
{'reviewerID': 'H3tPoj8yqmhZfkiol8F1yQ', 'rate_deviation': 0.0501, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'ljw-HpE8ofaWh9HCmQJ1hg', 'rate_deviation': 0.2191, 'first_time': 0.0001, 'burstiness': 0.15, 'content_similarity': 0.1638}
{'reviewerID': 'iaUN-HRLCqYW9ZE4LT9CTQ', 'rate_deviation': 0.0001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'EU2V6NOtkDkMtbIJEeEjzw', 'rate_deviation': 0.1167, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.182}
{'reviewerID': 'koOGzXxh5nQqEIwI_IJUew', 'rate_deviation': 0.1301, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': '5DLd32wA2AquFh1aFNOlWw', 'rate_deviation': 0.1501, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.0001}
{'reviewerID': 'Kx_eu0rIJk7oGXHtrtBUDQ', 'rate_deviation': 0.3001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'KiHezw05wPk7Q6q3j_JNUA', 'rate_deviation': 0.1001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'E1jR_BAfdiBVw5bgbwwR6A', 'rate_deviation': 0.0251, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'q_QQ5kBBwlCcbL1s4NVK3g', 'rate_deviation': 0.25, 'first_time': 0.0001, 'burstiness': 0.15, 'content_similarity': 0.2073}
{'reviewerID': 'JBEgzBEXq134QDgrAJ7D-g', 'rate_deviation': 0.4001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'InWfchzutCtJRbUBpYKtSQ', 'rate_deviation': 0.1148, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.2389}
{'reviewerID': 'Yds_fV9S4-XDnKgTI2LPpw', 'rate_deviation': 0.4001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'udsJqDx2ecfRFs0UkARKww', 'rate_deviation': 0.2001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'rTo1ltY1Ct63KEv-SjR2vg', 'rate_deviation': 0.1389, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.1748}
{'reviewerID': 'TZExGajxC02oetl7iQ77eg', 'rate_deviation': 0.1251, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.1356}
{'reviewerID': 'S0Pji5ZPQwlolC7vlq1lug', 'rate_deviation': 0.0501, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'QOlY5FYliVVvkgqgtjdP_w', 'rate_deviation': 0.2, 'first_time': 0.0001, 'burstiness': 0.15, 'content_similarity': 0.0001}
{'reviewerID': 'ecH7F0j1sM_UOD__4K8nrg', 'rate_deviation': 0.1126, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.0543}
{'reviewerID': 'OlhH_-yyVWU6jj8H2TMSiQ', 'rate_deviation': 0.1613, 'first_time': 0.0001, 'burstiness': 0.3, 'content_similarity': 0.3604}
{'reviewerID': 'v8-pCIdvMjUo439FV889og', 'rate_deviation': 0.2667, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.2403}
{'reviewerID': 'k_TAh4ZXJY-5OTSu0gbOfA', 'rate_deviation': 0.1126, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'xGR7Svoj7uTFhIZQgN5pCQ', 'rate_deviation': 0.0639, 'first_time': 0.0001, 'burstiness': 0.15, 'content_similarity': 0.2016}
{'reviewerID': '32ZT79MkkwvhZSrkx6BrTw', 'rate_deviation': 0.2001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': '3tntYhF3MGCxb6Ikih5VRw', 'rate_deviation': 0.3001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'ZftKc54UnKJSbuzyEg4SjA', 'rate_deviation': 0.2167, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.095}
{'reviewerID': 'fHnNpM0L4237GRIhidZm8Q', 'rate_deviation': 0.3001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'HJwB5_yhBBg4AAnlLtN8jQ', 'rate_deviation': 0.4001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': '8-lLoii2bEEB_IDJlryyDw', 'rate_deviation': 0.1001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'G9Vb6yQ047TC3O_-GG4WZA', 'rate_deviation': 0.3001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'mXJyksCE4hCNtXBT4kDOng', 'rate_deviation': 0.1501, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'VPINiUt71jfnBkGcf-XX_A', 'rate_deviation': 0.1009, 'first_time': 0.0001, 'burstiness': 0.15, 'content_similarity': 0.1642}
{'reviewerID': 'D1Wbw8tlt8sNCq049No5pA', 'rate_deviation': 0.3001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': '3Ttx_EwurF4tVRn723SIjw', 'rate_deviation': 0.0188, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.263}
{'reviewerID': 'o9kjdIC-T9IKYWNFW9P0bw', 'rate_deviation': 0.1501, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'H298RKesyhuJ0ZqmIeczyw', 'rate_deviation': 0.4001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'TSrNFUI9p-sWqb7F-2u9tQ', 'rate_deviation': 0.1001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'lQb1ix5CJHOGhcDdQfQQ8w', 'rate_deviation': 0.2251, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'tWW1xvaMZmiOD55TcbGmJA', 'rate_deviation': 0.2001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'eOCzLiZqtZLjcQDocPm7Lw', 'rate_deviation': 0.0938, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.1105}
{'reviewerID': 'Odj7rHyVCq2n-YT3Q9Sppw', 'rate_deviation': 0.2392, 'first_time': 0.0001, 'burstiness': 0.2, 'content_similarity': 0.3269}
{'reviewerID': 'RSMOVFq_J1TZGiieKY_G8Q', 'rate_deviation': 0.3001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'XPOx-mCubVGQ1rRknztFtw', 'rate_deviation': 0.2875, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.1647}
{'reviewerID': 'R2shatkK9JCeyB7D5FBuiw', 'rate_deviation': 0.0668, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'wm273pm4YDgE5AtSeSdZkw', 'rate_deviation': 0.175, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.2001}
{'reviewerID': 'n4meBjksuA8ocbOtom8uIA', 'rate_deviation': 0.2001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'xXkn3IsgQ8VOyOTFMy-4ng', 'rate_deviation': 0.0687, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0584}
{'reviewerID': 'oEHpQXv1s_upFtRN0SYJRA', 'rate_deviation': 0.2125, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.1343}
{'reviewerID': 'm2IS27WNBXx2_nPX-eN5lw', 'rate_deviation': 0.2001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'M3KIw72lp5CNxLfPaPJnlw', 'rate_deviation': 0.0001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'MiBCYPrZFgL-IqESfraZcw', 'rate_deviation': 0.1001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0678}
{'reviewerID': 'vetI1F4btXdQAe5G2A2ciA', 'rate_deviation': 0.2667, 'first_time': 0.0001, 'burstiness': 0.15, 'content_similarity': 0.3106}
{'reviewerID': 'yNPvrikxgqTSL65aLne_Pg', 'rate_deviation': 0.4001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'ZzUwt2WqDwVZcjAy2MK2og', 'rate_deviation': 0.0144, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'YUFP_z6cdME6v0vgTMV7Xw', 'rate_deviation': 0.3334, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.2642}
{'reviewerID': '99MpqrGNjmP028ng_C-8HQ', 'rate_deviation': 0.3001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'X1VV7rNFaMPDIBE9PVF4tw', 'rate_deviation': 0.2001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'N8mlSuqJcfW9eAYoCdoQxg', 'rate_deviation': 0.1001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'io9u-YKgBKdmmivGsynMhQ', 'rate_deviation': 0.3001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': '6d6onfNEqVAe3NmSyOOMiQ', 'rate_deviation': 0.0501, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'lzPQ4T10oJ0dWhgZda6x7g', 'rate_deviation': 0.1501, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': '9205mX8wPa0yJT-EJnYHjA', 'rate_deviation': 0.35, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.1431}
{'reviewerID': 'To7EBxWC-Yz011V2-tdTvA', 'rate_deviation': 0.2938, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.1644}
{'reviewerID': 'Op1d1btEf1B8RokwZLBZvQ', 'rate_deviation': 0.0161, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'UFzvZYktnjS5rTS4vzlkiQ', 'rate_deviation': 0.0001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': '2RKfUSVZBeTJ-_X9bmGmKQ', 'rate_deviation': 0.1534, 'first_time': 0.0001, 'burstiness': 0.15, 'content_similarity': 0.1458}
{'reviewerID': 'PnvmYnd8V2VUV6mZtZCDsg', 'rate_deviation': 0.2001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': '3MqU9JOCX2Lwa39Kgzr4PQ', 'rate_deviation': 0.2001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'ud1n58yi2k9M9DBUZehM1Q', 'rate_deviation': 0.3001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'gAjBjwIJJhFUnPNaYxCC1g', 'rate_deviation': 0.2001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'VNvpB_riaPiSxUQYZrut6g', 'rate_deviation': 0.2126, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.3275}
{'reviewerID': 'GHXN_g5f8Ofa2Uymxbw74A', 'rate_deviation': 0.0001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'LaTx0MX1y5X71SVif71dCA', 'rate_deviation': 0.4001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'BEMHBx5x4dwy3J4ReyCxHg', 'rate_deviation': 0.3001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': '9LOmQcaLOXoqZ9duLTKtow', 'rate_deviation': 0.4001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.1793}
{'reviewerID': '0M7EGLFqpOTl3-KBypoohg', 'rate_deviation': 0.4001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'RVo4ydYRjDbDfGcSSBRCEg', 'rate_deviation': 0.1267, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.1223}
{'reviewerID': 'Su5aBOYKcRnprCSc6pW1iw', 'rate_deviation': 0.1144, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'whfjd0gIdtPXLTZKmNYqZQ', 'rate_deviation': 0.13, 'first_time': 0.0001, 'burstiness': 0.2, 'content_similarity': 0.2956}
{'reviewerID': 'ipleTHGh9KR8hO5U1yxzXw', 'rate_deviation': 0.1786, 'first_time': 0.0001, 'burstiness': 0.15, 'content_similarity': 0.1065}
{'reviewerID': '0MFR6Su_osQ2h8mkNu4sPg', 'rate_deviation': 0.1001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'TcVn8ClOqF4oYXtnVJ7s3Q', 'rate_deviation': 0.1501, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'Mlhjg_PTkyZ7FReat_COiw', 'rate_deviation': 0.23, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.1491}
{'reviewerID': 'ORkSoQaD0jywIA4fgvvszg', 'rate_deviation': 0.1001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'LBTp89k-qNO4UY5-zsI7nw', 'rate_deviation': 0.1501, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'yCpE2Mf8RKdKjkhNxL7MVQ', 'rate_deviation': 0.0251, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'PE9O_0g044eb2KCHow02dg', 'rate_deviation': 0.0509, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.3412}
{'reviewerID': 'oazvcz5RmMOCuTeGjtCRSQ', 'rate_deviation': 0.2, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.2643}
{'reviewerID': 'nzi71d5dvB9_mXx0fUSmFQ', 'rate_deviation': 0.1501, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': '9DRh0hJVt3O-p960Add9PQ', 'rate_deviation': 0.1858, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'K-PtK3gDicUeLXYoJmDKWw', 'rate_deviation': 0.4001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0875}
{'reviewerID': 'oBOvzttfumqciZDfdiPzAA', 'rate_deviation': 0.3001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'H4JNrBAoyCk_ZMZWbAf8OA', 'rate_deviation': 0.0875, 'first_time': 0.0001, 'burstiness': 0.1, 'content_similarity': 0.0729}
{'reviewerID': '7clk7hJlh9U5Kkwq7IGLEw', 'rate_deviation': 0.2147, 'first_time': 0.0001, 'burstiness': 0.3, 'content_similarity': 0.2534}
{'reviewerID': 'TZ53SO335VUAeUt14E0eGQ', 'rate_deviation': 0.3001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'zkZg3CBpHYgQRSRCrLyyng', 'rate_deviation': 0.0376, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.1096}
{'reviewerID': '_RzvqL0qKwnhth-9lxJMOg', 'rate_deviation': 0.1001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': '9h1Yy9RhEf6AhMHGntqGXA', 'rate_deviation': 0.4001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': '0K4tFXWKfJtvHTS4nqcvcQ', 'rate_deviation': 0.3001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0219}
{'reviewerID': 'XbyZg_nBhtxZuyKDpnKxLw', 'rate_deviation': 0.1001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'UkaR7sIhIMScFa5TPRrLVw', 'rate_deviation': 0.0251, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'vWE1Aev2sjlaM_HA50wmXA', 'rate_deviation': 0.2001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
{'reviewerID': 'YJaSGjx8xvIXSDzr2EeaYA', 'rate_deviation': 0.3001, 'first_time': 0.0001, 'burstiness': 0.05, 'content_similarity': 0.0001}
